no_of_children,lead_time,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal_Plan_2,room_type_reserved_Room_Type_1,room_type_reserved_Room_Type_4
-0.2612676025282956,0.4595408072497912,-1.316365060532819,0.19896252721876234,0,1,0
-0.2612676025282956,-0.1993595388082465,-0.684636368420536,1.4371395917669605,0,0,1
-0.2612676025282956,0.18133843891417528,1.4090436958750903,0.19896252721876234,0,0,1
-0.2612676025282956,-0.5654152866182675,0.8187398360324653,0.19896252721876234,0,1,0
-0.2612676025282956,0.6938164858482045,-1.0764462403043835,-1.039214537329436,0,1,0
-0.2612676025282956,-1.0046821839902926,-0.6024771177523808,-1.039214537329436,0,1,0
-0.2612676025282956,-0.00901054994703562,-1.316365060532819,0.19896252721876234,0,1,0
-0.2612676025282956,-1.048608873727495,0.1939152826317921,1.4371395917669605,0,1,0
-0.2612676025282956,-0.5068463669686641,0.356162542354619,0.19896252721876234,1,1,0
-0.2612676025282956,0.06420059961496857,0.18701114392018237,0.19896252721876234,0,0,1
-0.2612676025282956,-0.96075549425309,0.33199805686398515,0.19896252721876234,0,1,0
-0.2612676025282956,-0.00901054994703562,0.014407676129941116,0.19896252721876234,0,1,0
3.827493306950289,-0.4482774473190608,0.11106561809247613,-1.039214537329436,0,1,0
-0.2612676025282956,2.275177316387495,-0.2600318376565426,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9314710344282884,0.09035320195764737,0.19896252721876234,0,1,0
-0.2612676025282956,-1.063251103639896,-0.38810361075690136,-1.039214537329436,0,1,0
-0.2612676025282956,0.5327519568117953,-0.43608737480258847,1.4371395917669605,0,0,1
-0.2612676025282956,1.9530482583146767,-0.17545613843932426,1.4371395917669605,0,1,0
-0.2612676025282956,-1.048608873727495,2.0235120412083494,0.19896252721876234,0,1,0
-0.2612676025282956,-0.5361308267934658,-0.26866201104605464,-1.039214537329436,0,1,0
-0.2612676025282956,-1.0193244139026933,2.4032396703468804,0.19896252721876234,0,1,0
-0.2612676025282956,0.6645320260234029,-0.8185766594257631,0.19896252721876234,0,1,0
-0.2612676025282956,0.3277607380381836,-0.9773718497927854,0.19896252721876234,0,0,1
-0.2612676025282956,-0.5507730567058666,0.9057319837987472,2.6753166563151587,0,0,1
-0.2612676025282956,-0.3750662977570566,-0.36186788365278455,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8875443446910859,-0.5534577328999527,1.4371395917669605,0,1,0
-0.2612676025282956,0.7670276354102088,-0.17545613843932426,1.4371395917669605,0,1,0
-0.2612676025282956,-1.063251103639896,-0.04772957227454564,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9461132643406892,-0.9318045342961614,0.19896252721876234,0,1,0
-0.2612676025282956,1.9384060284022757,-0.7036227498774624,-1.039214537329436,0,1,0
-0.2612676025282956,-0.052937239684238135,-0.744011961340379,-1.039214537329436,0,1,0
-0.2612676025282956,-1.0193244139026933,-0.1512916529486904,0.19896252721876234,0,1,0
-0.2612676025282956,-1.063251103639896,-0.6725541256752188,0.19896252721876234,0,1,0
-0.2612676025282956,2.3483884659494993,-0.34805960622956555,-1.039214537329436,0,1,0
-0.2612676025282956,0.1959806688265761,-0.5241151433756114,0.19896252721876234,0,1,0
-0.2612676025282956,-1.048608873727495,1.678305105627867,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9314710344282884,-1.1178710725740415,-1.039214537329436,0,1,0
-0.2612676025282956,-0.052937239684238135,-1.2939266097200874,0.19896252721876234,0,1,0
-0.2612676025282956,-0.155432849071044,0.48734117787520226,1.4371395917669605,0,0,1
-0.2612676025282956,0.8695232447970146,0.9430143328414388,-1.039214537329436,0,0,1
3.827493306950289,1.0745144635706263,0.1997838005366604,1.4371395917669605,0,1,0
-0.2612676025282956,-0.21400176872064736,-0.5482796288662453,0.19896252721876234,0,1,0
-0.2612676025282956,0.0788428295273694,-1.4102613470107102,0.19896252721876234,0,1,0
-0.2612676025282956,-0.4629196772314616,-0.237593386843811,1.4371395917669605,0,1,0
-0.2612676025282956,-0.9021865746034867,-0.4619778949711247,-1.039214537329436,0,1,0
-0.2612676025282956,-0.47756190714386243,-1.1334053846751633,0.19896252721876234,0,0,0
-0.2612676025282956,1.030587773833424,-0.17545613843932426,1.4371395917669605,0,1,0
-0.2612676025282956,1.3234323720814407,-1.2777018837478047,0.19896252721876234,0,1,0
-0.2612676025282956,-1.0339666438150943,-1.4748150439642604,-1.039214537329436,0,1,0
-0.2612676025282956,0.8988077046218164,0.13523010358311,0.19896252721876234,0,1,0
-0.2612676025282956,-0.5946997464430691,-0.772664136993559,1.4371395917669605,0,1,0
-0.2612676025282956,-0.243286228545449,0.2974773633059369,1.4371395917669605,0,0,1
-0.2612676025282956,0.37168742777538616,-0.237593386843811,0.19896252721876234,0,1,0
-0.2612676025282956,2.9487198923579334,-0.11677095939064214,1.4371395917669605,0,1,0
-0.2612676025282956,-1.0046821839902926,-0.6345813627613659,-1.039214537329436,0,1,0
-0.2612676025282956,0.6645320260234029,0.9430143328414388,0.19896252721876234,0,0,1
-0.2612676025282956,0.6791742559358037,1.7818671863020117,0.19896252721876234,0,0,1
-0.2612676025282956,0.9134499345342172,1.5643868168863073,0.19896252721876234,0,0,1
-0.2612676025282956,-0.5068463669686641,-1.4768862855777434,0.19896252721876234,0,1,0
-0.2612676025282956,-0.697195355829875,0.6426842988864194,1.4371395917669605,0,1,0
-0.2612676025282956,0.005631679965365218,0.4148477214033011,1.4371395917669605,0,1,0
-0.2612676025282956,-0.6239842062678708,-0.04772957227454564,2.6753166563151587,0,1,0
-0.2612676025282956,1.6016347404170566,0.33199805686398515,0.19896252721876234,0,1,0
-0.2612676025282956,-0.6532686660926724,1.3382762740810918,-1.039214537329436,0,0,1
-0.2612676025282956,-1.048608873727495,-0.01838698275020482,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9900399540778917,1.2295360893732397,-1.039214537329436,0,0,1
-0.2612676025282956,0.6498897961110021,-0.5482796288662453,-1.039214537329436,1,1,0
-0.2612676025282956,1.1916523028698331,1.4090436958750903,-1.039214537329436,0,0,1
-0.2612676025282956,-0.33113960801985404,-1.0764462403043835,0.19896252721876234,0,1,0
-0.2612676025282956,-1.0046821839902926,-0.5310192820872212,0.19896252721876234,0,1,0
-0.2612676025282956,-0.8582598848662842,-0.5534577328999527,-1.039214537329436,0,1,0
-0.2612676025282956,0.9866610840962213,0.6323280908190045,2.6753166563151587,0,0,1
-0.2612676025282956,1.6016347404170566,0.259504600392084,1.4371395917669605,0,1,0
-0.2612676025282956,2.9926465820951362,-0.48614238046175856,-1.039214537329436,0,1,0
-0.2612676025282956,-0.6825531259174742,0.12487389551569562,0.19896252721876234,0,0,1
-0.2612676025282956,-0.5068463669686641,-0.7450475821471204,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8729021147786851,0.5277303893381188,0.19896252721876234,0,1,0
-0.2612676025282956,-0.47756190714386243,-1.1551534216167334,-1.039214537329436,0,1,0
-0.2612676025282956,-0.4629196772314616,0.452820484317154,-1.039214537329436,0,1,0
-0.2612676025282956,0.5913208764613987,0.6633967150212482,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9461132643406892,-0.7036227498774624,0.19896252721876234,0,1,0
-0.2612676025282956,1.3234323720814407,0.32164184879657076,0.19896252721876234,0,1,0
-0.2612676025282956,0.020273909877766054,0.5391222182122747,0.19896252721876234,0,0,1
-0.2612676025282956,-0.5361308267934658,-0.04772957227454564,0.19896252721876234,0,1,0
-0.2612676025282956,-0.78504873530428,-0.6000606692033177,0.19896252721876234,0,1,0
-0.2612676025282956,-0.8582598848662842,-0.7036227498774624,0.19896252721876234,0,1,0
-0.2612676025282956,-0.96075549425309,1.2526649540571315,0.19896252721876234,0,1,0
-0.2612676025282956,-0.3897085276694574,1.098357453852656,-1.039214537329436,0,0,1
-0.2612676025282956,2.18732393691309,-1.375050239581501,1.4371395917669605,0,1,0
-0.2612676025282956,0.034916139790166896,-0.6535677442182923,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9753977241654909,2.0235120412083494,0.19896252721876234,0,1,0
-0.2612676025282956,-0.7996909652166808,-0.772664136993559,1.4371395917669605,0,1,0
-0.2612676025282956,0.474183037162192,-1.640514373042892,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9900399540778917,0.4355601375381299,0.19896252721876234,0,1,0
-0.2612676025282956,2.9633621222703344,-0.013208878716497386,-1.039214537329436,1,1,0
-0.2612676025282956,-1.063251103639896,-0.04772957227454564,-1.039214537329436,0,1,0
3.827493306950289,0.8841654747094154,0.5391222182122747,-1.039214537329436,0,1,0
-0.2612676025282956,0.35704519786298533,-0.48614238046175856,0.19896252721876234,0,1,0
-0.2612676025282956,-0.4629196772314616,0.259504600392084,0.19896252721876234,0,1,0
-0.2612676025282956,0.09348505943977024,-1.0229391652894086,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8582598848662842,-0.7381434434355106,1.4371395917669605,0,1,0
-0.2612676025282956,-0.9753977241654909,1.4366602507215291,-1.039214537329436,0,0,1
-0.2612676025282956,2.216608396737892,0.3268199528302777,0.19896252721876234,0,1,0
-0.2612676025282956,-0.34578183793225487,-1.228337291959796,1.4371395917669605,0,1,0
-0.2612676025282956,2.3044617762122965,-0.48614238046175856,0.19896252721876234,0,1,0
3.827493306950289,-0.96075549425309,2.0235120412083494,1.4371395917669605,0,1,0
-0.2612676025282956,3.182995570956347,-0.6708280909973164,1.4371395917669605,0,1,0
-0.2612676025282956,-0.9753977241654909,3.3007777028561347,0.19896252721876234,0,1,0
-0.2612676025282956,0.5620364166365971,-0.11331889003483751,0.19896252721876234,0,1,0
-0.2612676025282956,-1.063251103639896,1.678305105627867,-1.039214537329436,0,1,0
-0.2612676025282956,0.7084587157606054,-0.17545613843932426,-1.039214537329436,0,1,0
-0.2612676025282956,0.6206053362862004,0.2905732245943271,1.4371395917669605,0,1,0
-0.2612676025282956,0.5620364166365971,0.7669587956953929,-1.039214537329436,0,0,1
-0.2612676025282956,2.3630306958619003,-0.14438751423708066,0.19896252721876234,0,1,0
3.827493306950289,1.3234323720814407,0.3837790972010575,2.6753166563151587,0,1,0
-0.2612676025282956,-0.7704065053918792,-0.7381434434355106,-1.039214537329436,0,1,0
-0.2612676025282956,1.645561430154259,0.6323280908190045,1.4371395917669605,0,0,1
-0.2612676025282956,-0.8875443446910859,0.987891234466902,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8875443446910859,2.662144872032242,0.19896252721876234,1,1,0
-0.2612676025282956,-1.048608873727495,1.540222331395674,-1.039214537329436,0,0,1
-0.2612676025282956,0.8988077046218164,0.15801376133142173,0.19896252721876234,0,0,0
-0.2612676025282956,-0.3750662977570566,0.47353290045198276,0.19896252721876234,0,0,1
-0.2612676025282956,-0.9021865746034867,0.7980274198976365,0.19896252721876234,0,0,1
-0.2612676025282956,1.6602036600666599,-0.26866201104605464,1.4371395917669605,0,1,0
-0.2612676025282956,1.2941479122566388,0.5701908424145182,-1.039214537329436,0,1,0
-0.2612676025282956,-0.96075549425309,0.4932096957800705,0.19896252721876234,0,1,0
-0.2612676025282956,-0.34578183793225487,-1.4106065539462909,0.19896252721876234,0,0,0
-0.2612676025282956,-0.18471730889584567,-0.772664136993559,0.19896252721876234,0,1,0
-0.2612676025282956,0.020273909877766054,-0.7588558595703394,1.4371395917669605,0,1,0
-0.2612676025282956,1.1477256131326306,-1.169652112911114,1.4371395917669605,0,1,0
-0.2612676025282956,-0.5800575165306683,0.7421038963335982,0.19896252721876234,0,1,0
-0.2612676025282956,-1.063251103639896,-0.7402146850489937,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8729021147786851,-0.7036227498774624,1.4371395917669605,0,1,0
-0.2612676025282956,-0.052937239684238135,0.15594251971793924,0.19896252721876234,0,1,0
3.827493306950289,0.28383404830098113,0.8498084602347089,1.4371395917669605,0,1,0
-0.2612676025282956,-0.7264798156546767,-1.8224384280938062,1.4371395917669605,0,1,0
-0.2612676025282956,1.3966435216434447,0.08344906324603762,0.19896252721876234,0,0,1
-0.2612676025282956,-0.3750662977570566,-1.140309523386773,0.19896252721876234,0,1,0
3.827493306950289,-1.0339666438150943,1.9889913476503012,1.4371395917669605,0,1,0
-0.2612676025282956,-0.7996909652166808,1.9199499605342047,1.4371395917669605,0,0,1
3.827493306950289,-1.048608873727495,0.021311814841550866,1.4371395917669605,0,1,0
-0.2612676025282956,-0.8143331951290816,0.10174503083180324,1.4371395917669605,0,1,0
-0.2612676025282956,-0.697195355829875,1.402139557163481,0.19896252721876234,0,1,0
3.827493306950289,0.7377431755854071,0.22670994151193807,1.4371395917669605,0,1,0
-0.2612676025282956,-0.8875443446910859,-0.8417055241096554,0.19896252721876234,0,1,0
-0.2612676025282956,-0.96075549425309,1.8854292669761565,1.4371395917669605,0,0,1
-0.2612676025282956,-1.048608873727495,0.8498084602347089,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9168288045158876,0.06722433727375499,0.19896252721876234,0,1,0
-0.2612676025282956,-1.063251103639896,-0.6345813627613659,-1.039214537329436,0,1,0
-0.2612676025282956,-0.11150615933384149,0.9119457086391961,-1.039214537329436,0,0,1
-0.2612676025282956,0.6352475661986012,-1.7047228630608617,-1.039214537329436,0,1,0
-0.2612676025282956,-0.697195355829875,0.12487389551569562,1.4371395917669605,0,1,0
-0.2612676025282956,1.1916523028698331,1.4090436958750903,1.4371395917669605,0,0,1
-0.2612676025282956,-0.9461132643406892,-0.14266147955917832,0.19896252721876234,0,1,0
-0.2612676025282956,-0.7118375857422758,0.19736735198759675,-1.039214537329436,0,1,0
-0.2612676025282956,-1.0339666438150943,-1.0143089918998967,0.19896252721876234,0,1,0
-0.2612676025282956,1.557708050679854,-0.6725541256752188,0.19896252721876234,0,1,0
-0.2612676025282956,-0.6239842062678708,-0.9770266428572046,-1.039214537329436,0,1,0
-0.2612676025282956,-0.5507730567058666,0.22843597618984038,1.4371395917669605,0,1,0
-0.2612676025282956,-0.9753977241654909,1.8578127121297174,1.4371395917669605,0,1,0
-0.2612676025282956,2.5826641445479126,-0.48614238046175856,-1.039214537329436,0,1,0
-0.2612676025282956,0.23990735856377862,-1.609790955776229,0.19896252721876234,0,1,0
-0.2612676025282956,0.6206053362862004,-0.36186788365278455,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9900399540778917,-1.2131481867942548,-1.039214537329436,0,1,0
-0.2612676025282956,-1.048608873727495,-0.18581234650673864,-1.039214537329436,0,1,0
-0.2612676025282956,-0.47756190714386243,-0.4240051320572718,0.19896252721876234,0,1,0
-0.2612676025282956,-0.02365277985943646,0.502875489976324,1.4371395917669605,0,0,1
-0.2612676025282956,0.020273909877766054,-0.3774021957539063,0.19896252721876234,0,1,0
-0.2612676025282956,-0.8582598848662842,-0.04772957227454564,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9461132643406892,-0.8417055241096554,-1.039214537329436,0,1,0
-0.2612676025282956,-0.02365277985943646,-0.29386211734342954,-1.039214537329436,0,0,1
-0.2612676025282956,0.44489857733739036,0.15939458907374388,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9314710344282884,0.987891234466902,0.19896252721876234,0,0,1
-0.2612676025282956,-0.8875443446910859,-0.7802586895763295,1.4371395917669605,0,1,0
-0.2612676025282956,0.5181097268993945,-0.5482796288662453,0.19896252721876234,0,1,0
-0.2612676025282956,1.9676904882270774,-0.8589658708886796,-1.039214537329436,0,1,0
-0.2612676025282956,-0.96075549425309,3.6114639448785693,1.4371395917669605,0,0,1
-0.2612676025282956,0.3277607380381836,-1.140309523386773,-1.039214537329436,0,1,0
-0.2612676025282956,2.71444421375952,-0.013208878716497386,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9900399540778917,-1.3305185448916186,0.19896252721876234,0,1,0
-0.2612676025282956,-0.78504873530428,0.9533705409088536,0.19896252721876234,1,1,0
-0.2612676025282956,0.7816698653226096,0.9119457086391961,1.4371395917669605,1,0,1
-0.2612676025282956,-0.7264798156546767,0.987891234466902,0.19896252721876234,0,1,0
-0.2612676025282956,-0.40435075758185823,1.999347555717716,-1.039214537329436,0,0,1
-0.2612676025282956,-1.0046821839902926,1.954470654092253,0.19896252721876234,0,1,0
-0.2612676025282956,0.6206053362862004,-0.10261747503184247,1.4371395917669605,0,0,1
3.827493306950289,-0.8729021147786851,-0.18201507021535335,1.4371395917669605,0,1,0
-0.2612676025282956,0.005631679965365218,0.7255339634257354,0.19896252721876234,0,0,1
-0.2612676025282956,-0.17007507898344484,-0.2893744271808834,-1.039214537329436,0,0,1
-0.2612676025282956,0.06420059961496857,-0.05981181501986233,1.4371395917669605,1,1,0
-0.2612676025282956,-0.3164973781074532,0.508053594010031,0.19896252721876234,0,1,0
-0.2612676025282956,0.4156141175125887,0.7669587956953929,-1.039214537329436,0,0,1
-0.2612676025282956,1.6894881198914615,0.6772049924444676,-1.039214537329436,0,1,0
-0.2612676025282956,0.5181097268993945,-0.41882702802356436,-1.039214537329436,0,1,0
-0.2612676025282956,1.1330833832202296,-0.0839763005104962,0.19896252721876234,0,1,0
-0.2612676025282956,0.29847627821338196,0.19736735198759675,-1.039214537329436,0,1,0
-0.2612676025282956,-0.7557642754794783,-0.8762262176677037,-1.039214537329436,0,1,0
-0.2612676025282956,0.8988077046218164,0.762816312468427,-1.039214537329436,0,0,1
-0.2612676025282956,-0.7704065053918792,-1.0039527838324822,-1.039214537329436,0,1,0
-0.2612676025282956,-0.49220413705626326,-1.3560638581245745,-1.039214537329436,0,1,0
-0.2612676025282956,-0.7996909652166808,1.402139557163481,1.4371395917669605,0,1,0
3.827493306950289,1.8944793386650733,0.176654935852768,1.4371395917669605,0,1,0
-0.2612676025282956,0.3424029679505845,-0.5424111109613771,1.4371395917669605,0,1,0
3.827493306950289,0.2691918183885803,0.5391222182122747,1.4371395917669605,0,1,0
-0.2612676025282956,-1.0046821839902926,0.34925840364300925,0.19896252721876234,0,1,0
3.827493306950289,1.557708050679854,0.07309285517862324,1.4371395917669605,0,1,0
-0.2612676025282956,1.103798923395428,-0.3307992594505414,-1.039214537329436,0,1,0
-0.2612676025282956,2.5240952248983093,-0.48614238046175856,-1.039214537329436,0,1,0
-0.2612676025282956,-0.34578183793225487,-0.5948825651696102,-1.039214537329436,0,1,0
-0.2612676025282956,1.8944793386650733,0.5812374643530934,1.4371395917669605,0,0,1
-0.2612676025282956,-0.9461132643406892,-0.7888888629658416,0.19896252721876234,0,1,0
-0.2612676025282956,0.8695232447970146,-0.48614238046175856,-1.039214537329436,0,1,0
-0.2612676025282956,0.44489857733739036,-0.9224839470354884,0.19896252721876234,0,1,0
-0.2612676025282956,0.5034674969869937,2.2168279251334195,-1.039214537329436,1,0,1
-0.2612676025282956,-0.5654152866182675,0.314737710084961,0.19896252721876234,0,0,0
-0.2612676025282956,-1.0046821839902926,0.7980274198976365,1.4371395917669605,0,1,0
-0.2612676025282956,1.5869925105046556,-1.169652112911114,1.4371395917669605,0,0,0
-0.2612676025282956,-1.0046821839902926,1.0224119280249502,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8582598848662842,0.12487389551569562,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9753977241654909,0.5391222182122747,0.19896252721876234,0,0,1
-0.2612676025282956,-0.5361308267934658,-0.2203330400647869,-1.039214537329436,0,1,0
-0.2612676025282956,-0.5068463669686641,-1.0143089918998967,-1.039214537329436,0,1,0
-0.2612676025282956,-0.7704065053918792,-0.013208878716497386,0.19896252721876234,0,1,0
-0.2612676025282956,0.3131185081257828,-1.316365060532819,0.19896252721876234,0,1,0
-0.2612676025282956,0.4156141175125887,-0.31871701670522423,0.19896252721876234,0,1,0
-0.2612676025282956,-1.0046821839902926,2.541322444579073,-1.039214537329436,0,0,1
-0.2612676025282956,-1.0193244139026933,-1.480338354933548,-1.039214537329436,0,1,0
-0.2612676025282956,1.2941479122566388,-1.7054132769320227,0.19896252721876234,0,1,0
-0.2612676025282956,-0.02365277985943646,-0.8330753507201434,0.19896252721876234,0,1,0
-0.2612676025282956,-0.7557642754794783,-0.5310192820872212,-1.039214537329436,0,1,0
-0.2612676025282956,0.3131185081257828,-0.8589658708886796,0.19896252721876234,0,1,0
-0.2612676025282956,-0.47756190714386243,-1.259405916162039,0.19896252721876234,0,1,0
-0.2612676025282956,-1.0046821839902926,1.6092637185117704,0.19896252721876234,0,1,0
-0.2612676025282956,0.752385405497808,-1.316365060532819,0.19896252721876234,0,1,0
-0.2612676025282956,-0.5068463669686641,-0.6708280909973164,-1.039214537329436,0,1,0
-0.2612676025282956,-1.063251103639896,-0.9383634660721905,0.19896252721876234,0,1,0
-0.2612676025282956,-0.3897085276694574,-1.3595159274803792,-1.039214537329436,0,1,0
-0.2612676025282956,-0.3750662977570566,-1.3898941378114615,0.19896252721876234,0,1,0
-0.2612676025282956,-0.8729021147786851,-0.6345813627613659,-1.039214537329436,0,1,0
-0.2612676025282956,1.103798923395428,-1.5379879131754888,0.19896252721876234,0,1,0
-0.2612676025282956,1.4405702113806473,0.04167902404079945,-1.039214537329436,0,1,0
-0.2612676025282956,-0.9900399540778917,-0.6345813627613659,-1.039214537329436,0,1,0
-0.2612676025282956,-0.6532686660926724,-0.5482796288662453,1.4371395917669605,0,1,0
-0.2612676025282956,-0.4482774473190608,0.7818026939253538,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9168288045158876,0.33199805686398515,2.6753166563151587,0,1,0
-0.2612676025282956,0.752385405497808,1.2305717101799811,2.6753166563151587,0,1,0
-0.2612676025282956,-1.048608873727495,-0.4619778949711247,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9900399540778917,1.6092637185117704,1.4371395917669605,0,0,1
-0.2612676025282956,0.8988077046218164,0.3268199528302777,0.19896252721876234,0,1,0
-0.2612676025282956,0.474183037162192,-1.7016160006406373,0.19896252721876234,0,1,0
-0.2612676025282956,0.12276951926457191,-1.0229391652894086,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9753977241654909,-0.48786841513966084,-1.039214537329436,0,0,0
-0.2612676025282956,1.5284235908550523,-0.8972838407381131,-1.039214537329436,0,1,0
-0.2612676025282956,-1.048608873727495,-0.39293650785502815,0.19896252721876234,0,1,0
-0.2612676025282956,0.6059631063737996,1.0362202054481697,-1.039214537329436,0,0,1
-0.2612676025282956,0.37168742777538616,1.1915633264593868,-1.039214537329436,0,0,1
-0.2612676025282956,-0.4336352174066599,-1.0667804461081298,1.4371395917669605,0,1,0
-0.2612676025282956,-0.7411220455670775,0.8498084602347089,-1.039214537329436,0,1,0
-0.2612676025282956,-0.5654152866182675,1.9475665153806436,1.4371395917669605,0,0,1
-0.2612676025282956,-0.06757946959663898,-0.17545613843932426,0.19896252721876234,0,1,0
-0.2612676025282956,0.4156141175125887,-1.0488296854579449,-1.039214537329436,0,1,0
-0.2612676025282956,-1.0339666438150943,-0.8814043217014111,0.19896252721876234,0,1,0
-0.2612676025282956,3.1390688812191443,-0.34805960622956555,-1.039214537329436,0,1,0
-0.2612676025282956,-0.8436176549538834,0.47008083109617815,0.19896252721876234,0,1,0
-0.2612676025282956,0.5327519568117953,0.6012594666167614,0.19896252721876234,0,0,1
-0.2612676025282956,0.7816698653226096,1.005151581245926,-1.039214537329436,1,1,0
-0.2612676025282956,0.6645320260234029,-0.0839763005104962,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9900399540778917,0.987891234466902,0.19896252721876234,0,1,0
-0.2612676025282956,-0.3750662977570566,-1.480338354933548,0.19896252721876234,0,1,0
-0.2612676025282956,3.2122800307811485,0.15939458907374388,-1.039214537329436,1,1,0
-0.2612676025282956,1.2648634524318372,0.6820378895425939,1.4371395917669605,0,1,0
-0.2612676025282956,1.5284235908550523,-0.9494100880107661,-1.039214537329436,0,1,0
-0.2612676025282956,0.3277607380381836,-0.8175410386190216,2.6753166563151587,0,1,0
-0.2612676025282956,-1.048608873727495,-0.3584158142969799,0.19896252721876234,0,0,1
-0.2612676025282956,0.7377431755854071,-0.7063844053621062,-1.039214537329436,0,0,0
-0.2612676025282956,-0.9168288045158876,-0.1512916529486904,-1.039214537329436,0,0,1
-0.2612676025282956,1.3234323720814407,1.6886613136952817,-1.039214537329436,0,0,1
-0.2612676025282956,0.9427343943590188,0.7876712118302217,-1.039214537329436,0,0,1
-0.2612676025282956,3.270848950430752,0.22843597618984038,0.19896252721876234,1,1,0
-0.2612676025282956,0.474183037162192,-0.8745001829898014,-1.039214537329436,0,1,0
-0.2612676025282956,-0.06757946959663898,0.7082736166467113,0.19896252721876234,1,0,1
-0.2612676025282956,-0.8289754250414826,2.541322444579073,0.19896252721876234,0,0,1
-0.2612676025282956,-1.048608873727495,-0.2203330400647869,1.4371395917669605,0,1,0
-0.2612676025282956,0.44489857733739036,-0.7588558595703394,-1.039214537329436,0,1,0
-0.2612676025282956,-1.063251103639896,-0.7001706805216578,0.19896252721876234,0,1,0
-0.2612676025282956,-1.0193244139026933,-0.013208878716497386,-1.039214537329436,0,1,0
-0.2612676025282956,-0.7704065053918792,-0.2893744271808834,0.19896252721876234,0,1,0
-0.2612676025282956,0.474183037162192,-0.9642539862407267,-1.039214537329436,0,1,0
-0.2612676025282956,0.928092164446618,-0.6725541256752188,-1.039214537329436,0,1,0
-0.2612676025282956,-0.6093419763554699,-0.5482796288662453,-1.039214537329436,0,1,0
-0.2612676025282956,0.5913208764613987,0.9723569223657806,-1.039214537329436,0,0,1
-0.2612676025282956,-0.96075549425309,0.22981680393216253,0.19896252721876234,0,1,0
-0.2612676025282956,-0.7704065053918792,0.8152877666766607,0.19896252721876234,0,0,1
-0.2612676025282956,-0.34578183793225487,0.48388910851939765,0.19896252721876234,0,0,1
-0.2612676025282956,-0.243286228545449,-0.11331889003483751,0.19896252721876234,0,1,0
-0.2612676025282956,-1.0046821839902926,0.987891234466902,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9753977241654909,-0.6345813627613659,-1.039214537329436,0,1,0
-0.2612676025282956,0.18133843891417528,-0.11331889003483751,-1.039214537329436,0,1,0
-0.2612676025282956,2.5973063744603135,-0.5310192820872212,-1.039214537329436,0,1,0
-0.2612676025282956,0.8402387849722129,1.005151581245926,1.4371395917669605,0,0,1
-0.2612676025282956,1.2941479122566388,-1.3225787853732678,-1.039214537329436,0,1,0
-0.2612676025282956,-0.697195355829875,1.106987627242168,1.4371395917669605,0,0,1
-0.2612676025282956,-0.33113960801985404,0.8808770844369526,0.19896252721876234,0,1,0
-0.2612676025282956,0.1959806688265761,0.9430143328414388,0.19896252721876234,0,0,1
-0.2612676025282956,0.3424029679505845,0.3268199528302777,-1.039214537329436,0,1,0
3.827493306950289,1.469854671205449,0.15076441568423182,0.19896252721876234,0,1,0
-0.2612676025282956,-0.5361308267934658,0.5701908424145182,0.19896252721876234,0,1,0
-0.2612676025282956,-0.28721291828265155,1.999347555717716,0.19896252721876234,0,0,1
-0.2612676025282956,-0.7557642754794783,0.987891234466902,0.19896252721876234,0,1,0
-0.2612676025282956,-0.9021865746034867,-0.5310192820872212,-1.039214537329436,0,1,0
-0.2612676025282956,0.034916139790166896,-0.6708280909973164,-1.039214537329436,0,1,0
-0.2612676025282956,2.831582053058727,-0.48614238046175856,0.19896252721876234,0,1,0
-0.2612676025282956,-0.4336352174066599,1.3779750716728476,-1.039214537329436,0,0,1
-0.2612676025282956,1.3087901421690398,-0.17545613843932426,-1.039214537329436,0,1,0
-0.2612676025282956,-0.6825531259174742,-0.38603236914341843,-1.039214537329436,0,1,0
-0.2612676025282956,-1.063251103639896,2.748446605927363,1.4371395917669605,0,1,0
-0.2612676025282956,0.9573766242714197,0.8653427723358302,0.19896252721876234,0,0,1
-0.2612676025282956,-1.0046821839902926,0.7807670731186124,0.19896252721876234,0,0,1
